"formid","source_plugin","editor_id","quest_name","classification","stage_count","journal_stage_count","completion_stages","objective_count","evidence_summary","notes"
"Skyrim.esm:09F329","Skyrim.esm","WE11","Sabre cats hunting mammoths","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F32C","Skyrim.esm","WE12","Wolves hunting dear","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F32F","Skyrim.esm","WE13","Spriggans fighting trolls","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F332","Skyrim.esm","WE14","Skeevers fighting dogs","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F337","Skyrim.esm","WE15","Atronach mis-summoned","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F7E9","Skyrim.esm","WE17","Bandits dressed as Imperial Soldiers","semantic-silent-radiant-or-template","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F801","Skyrim.esm","WE16","Orcs hunting deer","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F80A","Skyrim.esm","WE18","Witch fighting Atronach","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:09F813","Skyrim.esm","WE20","Warlock fighting off bandits","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A0D26","Skyrim.esm","DA11DialogueReachcliff","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A0F43","Skyrim.esm","WIAddItem07","Buy Dwarven artifact","semantic-silent-radiant-or-template","5","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0A17AD","Skyrim.esm","WE100ObjA","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17B4","Skyrim.esm","WE100ObjB","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17B5","Skyrim.esm","WE100ObjC","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17B6","Skyrim.esm","WE100ObjD","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17B7","Skyrim.esm","WE100ObjE","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17B8","Skyrim.esm","WE100ObjF","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17B9","Skyrim.esm","WE100ObjG","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17BA","Skyrim.esm","WE100ObjH","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17BB","Skyrim.esm","WE100ObjI","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A17BC","Skyrim.esm","WE100ObjJ","Treasure Hunter Objectives","semantic-silent-radiant-or-template","4","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A1A59","Skyrim.esm","StormCallQuest","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2408","Skyrim.esm","dunShriekwindQST","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2490","Skyrim.esm","DBSuspensionQuest","Dark Brotherhood Suspension","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2BC0","Skyrim.esm","DialogueWhiterunAnoriathBrenuinScene1","Whiterun Anoriath Brenuin Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2BC2","Skyrim.esm","DialogueWhiterunAnoriathYsoldaScene1","Whiterun Anoriath Ysolda Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2BC4","Skyrim.esm","DialogueWhiterunAnoriathOlfinaScene1","Whiterun Anoriath Olfina Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2BC6","Skyrim.esm","DialogueWhiterunCarlottaBrenuinScene1","Whiterun Carlotta Brenuin Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2BC8","Skyrim.esm","DialogueWhiterunCarlottaYsoldaScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2BCA","Skyrim.esm","DialogueWhiterunCarlottaOlfinaScene1","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A2C86","Skyrim.esm","Favor250","Thane of the Reach","semantic-silent-radiant-or-template","6","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=2",""
"Skyrim.esm:0A2C9B","Skyrim.esm","Favor252","Thane of Haafingar","semantic-silent-radiant-or-template","6","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=2",""
"Skyrim.esm:0A2C9E","Skyrim.esm","Favor253","Thane of Whiterun","semantic-silent-radiant-or-template","6","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=2",""
"Skyrim.esm:0A2CA6","Skyrim.esm","Favor254","Thane of Eastmarch","semantic-silent-radiant-or-template","6","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=2",""
"Skyrim.esm:0A2CD8","Skyrim.esm","DialogueWhiterunYsoldaBrenuinScene1","Whiterun Anoriath Brenuin Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A31DC","Skyrim.esm","RoriksteadSceneRorikEnnis1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A31DE","Skyrim.esm","RoriksteadSceneRorikReldith1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A31E0","Skyrim.esm","RoriksteadSceneRorikErik1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A31E2","Skyrim.esm","RoriksteadSceneRorikLemkil1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3231","Skyrim.esm","RoriksteadSceneJouaneEnnis1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3233","Skyrim.esm","RoriksteadSceneJouaneReldith1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3235","Skyrim.esm","RoriksteadSceneJouaneErik1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3237","Skyrim.esm","RoriksteadSceneJouaneLemkil1","Riverwood test scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A34D7","Skyrim.esm","Favor257","Thane of Winterhold","semantic-silent-radiant-or-template","5","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0A3504","Skyrim.esm","Favor157","Dungeon Delving (Jarl - Hagravens)","semantic-silent-radiant-or-template","5","0","20","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=20; objectives=2",""
"Skyrim.esm:0A3C4B","Skyrim.esm","WIRentRoomWalkTo","Player rents room, innkeeper shows him where","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3EBC","Skyrim.esm","C00VilkasTrainingQuest","","semantic-silent","6","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0A3EC5","Skyrim.esm","C00LocationMonitoring1","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3EE4","Skyrim.esm","C00LocationMonitoring2","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3EE5","Skyrim.esm","C00LocationMonitoring3","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A3EF8","Skyrim.esm","C02Kicker","","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A409D","Skyrim.esm","dunHaltedStreamCampQST","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A4E82","Skyrim.esm","MGRitual01","Destruction Ritual Spell","approved","2","2","200","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=10|200; completion_stages=200; objectives=1","OWNER-APPROVED 2026-08-12."
"Skyrim.esm:0A7185","Skyrim.esm","DA11ConvoLisbetBanning","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A71A7","Skyrim.esm","DA11ConvoHogniBanning","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A71A9","Skyrim.esm","DA11ConvoHogniLisbet","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A71AC","Skyrim.esm","DA11ConvoEolaHogni","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A7240","Skyrim.esm","DA11ConvoEolaLisbet","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A7242","Skyrim.esm","DA11ConvoEolaBanning","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A7921","Skyrim.esm","MQ201RecoverGearMISC","","semantic-silent","2","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=100; objectives=1",""
"Skyrim.esm:0A8007","Skyrim.esm","FavorJobsGatherWheat","Gather Wheat","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A800A","Skyrim.esm","FavorJobsMineOre","Mine Ore","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A81FE","Skyrim.esm","C00DebugFollowerComeHere","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A85C9","Skyrim.esm","CreatureDialogueWolf","CreatureDialogueWolf","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A8651","Skyrim.esm","WICommentCollegeRobes","Player wearing College Robes","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A8655","Skyrim.esm","WICommentNaked","Player is naked","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A8658","Skyrim.esm","WICommentSneaking","Player is sneaking","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A8A86","Skyrim.esm","WICastMagicNonHostileSpell01","Non-hostile spell reaction","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A9209","Skyrim.esm","CreatureDialogueSpriggan","CreatureDialogueSpriggan","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A9392","Skyrim.esm","DialogueSolitudePalaceScene5","Blue Palace Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A93B0","Skyrim.esm","DialogueSolitudePalaceScene6","Blue Palace Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A940A","Skyrim.esm","DialogueSolitudePalaceScene7","Blue Palace Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A9564","Skyrim.esm","DialogueSolitudePalaceScene8","Blue Palace Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A9575","Skyrim.esm","DialogueSolitudePalaceScene9","Blue Palace Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A958E","Skyrim.esm","DialogueSolitudePalaceScene10","Blue Palace Scene 1","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0A9B1D","Skyrim.esm","WICommentMagicColorful","Player has non-dangerous on going magic effect on","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0AA0B3","Skyrim.esm","DialogueRiftenSS01","Riften Scripted Scene North Gate","semantic-silent","2","0","200","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=200; objectives=0",""
"Skyrim.esm:0AA5D6","Skyrim.esm","dunLiarsRetreatQST","","semantic-silent","9","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=none; completion_stages=none; objectives=0",""
"Skyrim.esm:0AA9A9","Skyrim.esm","MS07Rumor","","semantic-silent","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1",""
"Skyrim.esm:0AB3F7","Skyrim.esm","WICommentMagicDangerous","Player has dangerous on going magic effect on","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0",""
