"formid","source_plugin","editor_id","quest_name","classification","stage_count","journal_stage_count","completion_stages","objective_count","evidence_summary","notes"
"Skyrim.esm:0E77BA","Skyrim.esm","SolitudeFreeform07","Elisif's Tribute","candidate-proposed","5","0","","2","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=2; deep_read=vmad-info-ok",""
"Skyrim.esm:0E77ED","Skyrim.esm","DialogueSolitudeBardScene4","Bards College Scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E77F1","Skyrim.esm","DialogueSolitudeBardScene5","Bards College Scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E77F2","Skyrim.esm","DialogueSolitudeBardScene6","Bards College Scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E780C","Skyrim.esm","DialogueSolitudeBardsCollegeClassGiraudScene2","Bards College Class Scene","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E780E","Skyrim.esm","DialogueSolitudeBardsCollegeClassIngeScene2","Bards College Class Scene","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E780F","Skyrim.esm","DialogueSolitudeBardsCollegeClassPanteaScene2","Bards College Class Scene","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E7814","Skyrim.esm","BardsCollegePoeticEdda","Collecting the Edda","existing-promoted","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=vmad-info-ok","Direct INFO read confirms the completion dialogue is conditioned on quest stage 200."
"Skyrim.esm:0E8283","Skyrim.esm","FreeformHighHrothgarB","Meditations on the Words of Power","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=vmad-info-ok",""
"Skyrim.esm:0E8921","Skyrim.esm","WEJS16","Spriggan aggravated by a hunter, now dead","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E8924","Skyrim.esm","WEJS24","Bandit Killed With Horse Left Behind","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E8929","Skyrim.esm","WEJS18","Corpses in the aftermath of a dragon attack, Dog left behind","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E892B","Skyrim.esm","WEJS19","Roaming Ice Wraiths","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E892D","Skyrim.esm","WEJS20","Spriggan and Hagraven Battling","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E892E","Skyrim.esm","WEJS21","Hunter and Dog in the Wilderness","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E8931","Skyrim.esm","WEJS22","Ice Wraiths Fighting Bandits","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E8933","Skyrim.esm","WEJS23","Dog Fending Off a Pair of Wolves","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E8941","Skyrim.esm","WEJS25","Wizard Duel","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E8B50","Skyrim.esm","MGR01Trigger","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0E8BD7","Skyrim.esm","SolitudeFreeform01","No News is Good News","candidate-proposed","6","0","200","2","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=200; objectives=2; deep_read=not-needed",""
"Skyrim.esm:0EA2D1","Skyrim.esm","TGDialogueHQScene17","Thieves Guild Dialogue Scene 17","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0EA2D3","Skyrim.esm","TGDialogueHQScene18","Thieves Guild Dialogue Scene 18","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0EA2D5","Skyrim.esm","TGDialogueHQScene19","Thieves Guild Dialogue Scene 19","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0EA2D7","Skyrim.esm","TGDialogueHQScene20","Thieves Guild Dialogue Scene 20","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0EB9E2","Skyrim.esm","dunRebelsCairnChangeLocationQST","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0EC199","Skyrim.esm","DialogueRiftenMaulHandler","","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0ECEB7","Skyrim.esm","dunGauldursonChangeLocationQST","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0EDF6A","Skyrim.esm","MQSovngardeConv1","Sovngarde Hall of Heroes conv scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F0A10","Skyrim.esm","MQSovngardeConv2","Sovngarde Hall of Heroes fighting scene","semantic-silent","8","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=8; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F1A41","Skyrim.esm","MQSovngardeConv3","Sovngarde Hall of Heroes conv scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F1A44","Skyrim.esm","MQSovngardeConv4","Sovngarde Hall of Heroes conv scene","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F2593","Skyrim.esm","WISkillIncrease02","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F517A","Skyrim.esm","DialogueWhiterunCaptainOfTheGuard","Dialogue Whiterun Captain of the Guard","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F5185","Skyrim.esm","WERJ11","Companions Hunting (Skjor Aela Njada)","semantic-silent-radiant-or-template","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F5186","Skyrim.esm","WERJ12","Companions Hunting2 (Farkas Athis Torvar)","semantic-silent-radiant-or-template","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F5BC1","Skyrim.esm","WERJ13","Cragslane WE","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F8A80","Skyrim.esm","WEBountyCollectorQST","BountyCollector","semantic-silent-radiant-or-template","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F9075","Skyrim.esm","CRHoldExpansion","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0F942A","Skyrim.esm","CreatureDialogueHorse","CreatureDialogueHorse","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FBFDD","Skyrim.esm","MG02MonkSceneQuest","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FC076","Skyrim.esm","CWDialogueSoldiers02","Dialogue Event Scene for Soldiers","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FC85D","Skyrim.esm","AchievementsQuest","Achievements","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FCC2F","Skyrim.esm","EscapeJailAchievementQuest","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FDBA2","Skyrim.esm","dunDragonMoundQST","","semantic-silent","7","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FDE7D","Skyrim.esm","AchievementsHardWorkerFoodQuest","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FE479","Skyrim.esm","T03PostQuest","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FEE11","Skyrim.esm","dunSkillBooksQST","","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FF235","Skyrim.esm","C00SwapVignarAndBrillOnAscension","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:0FFF50","Skyrim.esm","TGCrownPerk","TG Crown Perk Handler","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10074F","Skyrim.esm","DialogueDremora","Dremora Dialogue","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1007FC","Skyrim.esm","TG04EECHandler","East Empire Warehouse Dialogue and Handler","semantic-silent-radiant-or-template","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:1027A5","Skyrim.esm","WERoad02","Nobles Traveling with Bodyguard","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:103395","Skyrim.esm","TGREnablerHandler","Thieves Guild Radiant Guild Trophy Enabler","semantic-silent-radiant-or-template","9","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1034DF","Skyrim.esm","WERoad01","Farmer refugees after dragon attack","semantic-silent-radiant-or-template","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10481C","Skyrim.esm","DA04SeptimusSendForPlayerQuest","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:104FD3","Skyrim.esm","CWSoldierCheer","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105170","Skyrim.esm","WERoad03","Thalmor traveling on the road","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105172","Skyrim.esm","WERoad04","Stormcloaks on the Road","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105173","Skyrim.esm","WERoad05","Imperials on the Road","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1052F3","Skyrim.esm","CWPostWhiterunObj","","semantic-silent","2","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=100; objectives=1; deep_read=not-needed",""
"Skyrim.esm:105385","Skyrim.esm","TutorialBlacksmithing","","semantic-silent-radiant-or-template","12","0","","10","direct_mcp_review=ok; source=Skyrim.esm; stages=12; journal_stages=none; completion_stages=none; objectives=10; deep_read=not-needed",""
"Skyrim.esm:105389","Skyrim.esm","TutorialBlacksmithingDagger","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105392","Skyrim.esm","TutorialBlacksmithingDaggerSharpen","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105395","Skyrim.esm","TutorialBlacksmithingTanning","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105397","Skyrim.esm","TutorialBlacksmithingAmor","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10539A","Skyrim.esm","TutorialBlacksmithingArmorTemper","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10557C","Skyrim.esm","TutorialAlchemy","","semantic-silent-radiant-or-template","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:105585","Skyrim.esm","TutorialAlchemyHealPotion","","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105A60","Skyrim.esm","TutorialEnchanting","","semantic-silent-radiant-or-template","3","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:105D12","Skyrim.esm","WEJS26","Aggressive Adventurer","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105D15","Skyrim.esm","WERoad07","Taunting Adventurer","semantic-silent-radiant-or-template","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:105D1D","Skyrim.esm","WERoad06","Adventurer on the Way to Nearby Dungeon","semantic-silent-radiant-or-template","5","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=5; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1062A7","Skyrim.esm","BardAudienceQuest","","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1065FA","Skyrim.esm","WERoad09","Skooma Dealer","semantic-silent-radiant-or-template","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:106A59","Skyrim.esm","WERoad10","Giant leading a painted cow to camp","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:106A5E","Skyrim.esm","WERoad11","Farmer leading Painted Cow to Giant Camp","semantic-silent-radiant-or-template","7","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=7; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1075B1","Skyrim.esm","dunThrowVoiceQst","","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:107987","Skyrim.esm","CWMissionQuickStart","","semantic-silent","6","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=6; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:107E40","Skyrim.esm","DialogueWinterholdCollegePostSceneQuest","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:108059","Skyrim.esm","CompanionsBladeFragmentTracking","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1092D3","Skyrim.esm","MQSkyHavenSparring","Sky Haven Blades sparring scene","semantic-silent","9","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=9; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1093CF","Skyrim.esm","DA16SkullHandler","Skull of Corruption Handler Quest","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:1093E4","Skyrim.esm","TGTQ01Handler","Silver Lining Handler","semantic-silent-radiant-or-template","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:109AAA","Skyrim.esm","CompanionsRadiantMiscObjective","","semantic-silent","1","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:10AA5E","Skyrim.esm","CreatureDialogueChicken","CreatureDialogueChicken","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10B0E0","Skyrim.esm","TGNightingalePowerHandler","Nightingale Power Handler","semantic-silent-radiant-or-template","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10B10F","Skyrim.esm","CR12PostQuest","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10BF8E","Skyrim.esm","WERoad12","Headless Horseman","semantic-silent-radiant-or-template","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10C045","Skyrim.esm","MQHighHrothgarTraining1","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10C052","Skyrim.esm","MQHighHrothgarTraining2","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10C055","Skyrim.esm","MQHighHrothgarTraining3","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10D3BB","Skyrim.esm","MS10MiscObjPointer","","semantic-silent","2","0","","1","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=1; deep_read=not-needed",""
"Skyrim.esm:10D9F1","Skyrim.esm","MQVoiceoftheSkyMonitor","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10D9F4","Skyrim.esm","JailQuest","","semantic-silent","3","0","100","1","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=100; objectives=1; deep_read=not-needed",""
"Skyrim.esm:10DCD8","Skyrim.esm","EscapeJailQuest","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10E3E9","Skyrim.esm","TGJarl","Thieves Guild Jarl Quest","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10EC61","Skyrim.esm","MQGreybeardCall","","semantic-silent","2","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=2; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10F4AC","Skyrim.esm","MGScrollSwap","Elder Scroll Handling","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10F676","Skyrim.esm","CreatureDialogueFox","CreatureDialogueFox","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10FAEC","Skyrim.esm","DA08EbonyBladeTracking","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10FAEE","Skyrim.esm","DA08FriendKill","","semantic-silent","1","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=1; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10FBF5","Skyrim.esm","C00PlayerTheftPoke","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10FDD5","Skyrim.esm","CWReservations","","structural-silent","0","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=0; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10FE25","Skyrim.esm","CRTwinsPostQuest","","semantic-silent","4","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=4; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
"Skyrim.esm:10FF8F","Skyrim.esm","DA15Return","","semantic-silent","3","0","","0","direct_mcp_review=ok; source=Skyrim.esm; stages=3; journal_stages=none; completion_stages=none; objectives=0; deep_read=not-needed",""
