editor_id,quest_name,outcome_stage,outcome,act_tags,deity,valence,intensity,magnitude,citation
DA02,Boethiah's Calling,40,Sacrifice the trusting + defeat champion + don Ebony Mail,deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; pact-for-power narrative fits price-of-desire anchor; reviewed A9"
DA08,The Whispering Door,25,Manipulate the Jarl's child to open the door,deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; manipulation-of-innocent fits clever-deals anchor; reviewed A9"
DB06,Breaching Security,200,Killed Gaius Maro and planted the Incriminating Letter to frame him (single outcome),deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; framing artifice is the clever-deal component; reviewed A9"
DB09,To Kill an Empire,50,Infiltrated as the Gourmet and assassinated the decoy 'Emperor' by poison (single outcome),deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; impersonation con fits clever-deals anchor; reviewed A9"
DB11,Hail Sithis!,70,Optionally killed the contractor Amaund Motierre after taking payment (optional kill branch),deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; broken-bargain-after-payment is a direct price-of-desire match; reviewed A9"
TG00,A Chance Arrangement,200,Stole Madesi's Ring and planted it on Brand-Shei to frame him at Brynjolf's behest (single outcome),deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; classic frame-job fits clever-deals anchor; reviewed A9"
TG03,Dampened Spirits,200,Framed Honningbrew's owner Sabjorn via poisoned mead to have him imprisoned for Maven (single outcome),deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; con-job for a patron's deal fits clever-deals anchor; reviewed A9"
TG04,Scoundrel's Folly,200,Shadowed and coerced Gulum-Ei into confessing; optionally stole Firebrand Wine (single outcome),deceit,Clavicus Vile,+,m,small,"cross-gen candidate: deceit(S) from the Clavicus Vile Part B profile, stepped down; coercion-into-a-deal fits clever-deals anchor; reviewed A9"
DA07,Pieces of the Past,100,Kill Silus for Dagon; reforge Mehrunes' Razor,sow_chaos_madness,Peryite,-,m,small,"cross-gen candidate: sow_chaos_madness(S) from the Peryite Part B profile, stepped down; serving a rival chaos-Prince affronts Peryite's order; reviewed A9"
DA15,The Mind of Madness,200,Help Sheogorath return; the Wabbajack,sow_chaos_madness,Peryite,-,S,small,"cross-gen candidate: sow_chaos_madness(S) from the Peryite Part B profile, kept at full S; definitive madness-Prince quest, direct anchor match; reviewed A9"
CW01A,Joining the Legion,160,Take the oath to join the Imperial Legion (serve the Empire),serve_empire_order,Peryite,+,m,small,"cross-gen candidate: serve_empire_order(m) from the Peryite Part B profile, stepped down; kept as the single representative oath-of-service stage for the Imperial Civil War arc; reviewed A9"
DA04,Discerning the Transmundane,100,Open the lockbox; claim the Oghma Infinium,forbidden_knowledge,Vaermina,+,m,small,"cross-gen candidate: forbidden_knowledge(m) from the Vaermina Part B profile, kept at listed m; dangerous/forbidden knowledge is a direct anchor match to stolen-memory theme; reviewed A9"
DA10,The House of Horrors,200,Beat the captive priest into submission + kill him; Mace of Molag Bal,murder_treacherous,Vaermina,+,m,small,"cross-gen candidate: murder_treacherous(m) from the Vaermina Part B profile, kept at listed m; horror-house psychological-torment atmosphere is closer to nightmare/terror anchor than plain murder; reviewed A9"
